,Data,evento,Reward_delta,Margem_exigida,Troca_Aprovada,Regime_Futuro_Provavel,Prob_Regimes,Pesos_Alvo_Suavizado,Carteira_Atual,Carteira_Pendente
0,2015-01-05,HOLDING,4.273935930127509,0.2,True,1,[0.16608684 0.50975459 0.23296097 0.0911976 ],"{'ABCB4.SA': 0.0, 'ABEV3.SA': 0.0, 'AGRO3.SA': 0.0, 'ALOS3.SA': 0.0, 'ALUP11.SA': 0.0, 'AMER3.SA': 0.0, 'ANIM3.SA': np.float64(0.06724776205049429), 'ASAI3.SA': 0.0, 'AURA33.SA': 0.0, 'AZUL4.SA': 0.0, 'AZZA3.SA': 0.0, 'B3SA3.SA': 0.0, 'BBAS3.SA': 0.0, 'BBDC3.SA': 0.0, 'BBDC4.SA': 0.0, 'BBSE3.SA': 0.0, 'BHIA3.SA': 0.0, 'BPAC11.SA': 0.0, 'BPAN4.SA': 0.0, 'BRAP4.SA': 0.0, 'BRAV3.SA': 0.0, 'BRFS3.SA': 0.0, 'BRKM5.SA': 0.0, 'CCRO3.SA': 0.0, 'CMIG4.SA': 0.0, 'CMIN3.SA': 0.0, 'COGN3.SA': np.float64(0.05891731002929128), 'CPFE3.SA': np.float64(0.036403470293542003), 'CPLE3.SA': 0.0, 'CPLE6.SA': 0.0, 'CRFB3.SA': 0.0, 'CSMG3.SA': 0.0, 'CSNA3.SA': 0.0, 'CSUD3.SA': 0.0, 'CURY3.SA': 0.0, 'CVCB3.SA': 0.0, 'CXSE3.SA': 0.0, 'CYRE3.SA': 0.0, 'DIRR3.SA': 0.0, 'ECOR3.SA': 0.0, 'EGIE3.SA': 0.0, 'ELET3.SA': 0.0, 'ELET6.SA': 0.0, 'EMBR3.SA': 0.0, 'ENEV3.SA': 0.0, 'EQTL3.SA': np.float64(0.06014476084325196), 'EZTC3.SA': 0.0, 'FLRY3.SA': 0.0, 'FRAS3.SA': 0.0, 'GGBR4.SA': 0.0, 'GGPS3.SA': 0.0, 'GOAU4.SA': 0.0, 'GOLL4.SA': 0.0, 'HAPV3.SA': 0.0, 'HYPE3.SA': 0.0, 'IGTI11.SA': 0.0, 'INTB3.SA': 0.0, 'IRBR3.SA': 0.0, 'ISAE4.SA': 0.0, 'ITSA4.SA': 0.0, 'ITUB4.SA': 0.0, 'JBSS3.SA': 0.0, 'KEPL3.SA': np.float64(0.041765475424146686), 'KLBN11.SA': np.float64(0.050975458683566774), 'KLBN4.SA': 0.0, 'LIGT3.SA': 0.0, 'LJQQ3.SA': 0.0, 'LREN3.SA': 0.0, 'LWSA3.SA': 0.0, 'MDNE3.SA': 0.0, 'MGLU3.SA': 0.0, 'MOVI3.SA': 0.0, 'MRFG3.SA': 0.0, 'MRVE3.SA': 0.0, 'MULT3.SA': 0.0, 'NTCO3.SA': 0.0, 'OIBR3.SA': 0.0, 'PCAR3.SA': 0.0, 'PETR3.SA': 0.0, 'PETR4.SA': 0.0, 'POMO4.SA': 0.0, 'POSI3.SA': 0.0, 'PRIO3.SA': 0.0, 'PSSA3.SA': 0.0, 'RADL3.SA': np.float64(0.04176547520571544), 'RAIL3.SA': 0.0, 'RDOR3.SA': 0.0, 'RECV3.SA': 0.0, 'RENT3.SA': 0.0, 'ROMI3.SA': 0.0, 'SANB11.SA': 0.0, 'SAPR11.SA': 0.0, 'SBSP3.SA': 0.0, 'SLCE3.SA': 0.0, 'SMFT3.SA': 0.0, 'SMTO3.SA': 0.0, 'SOJA3.SA': 0.0, 'STBP3.SA': 0.0, 'SUZB3.SA': 0.0, 'TAEE11.SA': 0.0, 'TOTS3.SA': 0.0, 'TRPL4.SA': 0.0, 'UGPA3.SA': np.float64(0.07744829650262844), 'UNIP6.SA': 0.0, 'USIM5.SA': 0.0, 'VALE3.SA': 0.0, 'VBBR3.SA': 0.0, 'VIVA3.SA': 0.0, 'WEGE3.SA': 0.0, 'YDUQ3.SA': np.float64(0.030610065181419156), 'CDI': np.float64(0.534721925785944)}",100_CDI,
1,2015-01-06,ORDEM_CRIADA,4.259022181358758,0.0,True,1,[0.16551568 0.50788829 0.23302897 0.09356707],"{'ABCB4.SA': 0.0, 'ABEV3.SA': 0.0, 'AGRO3.SA': 0.0, 'ALOS3.SA': 0.0, 'ALUP11.SA': 0.0, 'AMER3.SA': 0.0, 'ANIM3.SA': np.float64(0.06700524716365955), 'ASAI3.SA': 0.0, 'AURA33.SA': 0.0, 'AZUL4.SA': 0.0, 'AZZA3.SA': 0.0, 'B3SA3.SA': 0.0, 'BBAS3.SA': 0.0, 'BBDC3.SA': 0.0, 'BBDC4.SA': 0.0, 'BBSE3.SA': 0.0, 'BHIA3.SA': 0.0, 'BPAC11.SA': 0.0, 'BPAN4.SA': 0.0, 'BRAP4.SA': 0.0, 'BRAV3.SA': 0.0, 'BRFS3.SA': 0.0, 'BRKM5.SA': 0.0, 'CCRO3.SA': 0.0, 'CMIG4.SA': 0.0, 'CMIN3.SA': 0.0, 'COGN3.SA': np.float64(0.05873299816900324), 'CPFE3.SA': np.float64(0.03627019092424776), 'CPLE3.SA': 0.0, 'CPLE6.SA': 0.0, 'CRFB3.SA': 0.0, 'CSMG3.SA': 0.0, 'CSNA3.SA': 0.0, 'CSUD3.SA': 0.0, 'CURY3.SA': 0.0, 'CVCB3.SA': 0.0, 'CXSE3.SA': 0.0, 'CYRE3.SA': 0.0, 'DIRR3.SA': 0.0, 'ECOR3.SA': 0.0, 'EGIE3.SA': 0.0, 'ELET3.SA': 0.0, 'ELET6.SA': 0.0, 'EMBR3.SA': 0.0, 'ENEV3.SA': 0.0, 'EQTL3.SA': np.float64(0.059927847310672175), 'EZTC3.SA': 0.0, 'FLRY3.SA': 0.0, 'FRAS3.SA': 0.0, 'GGBR4.SA': 0.0, 'GGPS3.SA': 0.0, 'GOAU4.SA': 0.0, 'GOLL4.SA': 0.0, 'HAPV3.SA': 0.0, 'HYPE3.SA': 0.0, 'IGTI11.SA': 0.0, 'INTB3.SA': 0.0, 'IRBR3.SA': 0.0, 'ISAE4.SA': 0.0, 'ITSA4.SA': 0.0, 'ITUB4.SA': 0.0, 'JBSS3.SA': 0.0, 'KEPL3.SA': np.float64(0.0417172133333701), 'KLBN11.SA': np.float64(0.05078882875713265), 'KLBN4.SA': 0.0, 'LIGT3.SA': 0.0, 'LJQQ3.SA': 0.0, 'LREN3.SA': 0.0, 'LWSA3.SA': 0.0, 'MDNE3.SA': 0.0, 'MGLU3.SA': 0.0, 'MOVI3.SA': 0.0, 'MRFG3.SA': 0.0, 'MRVE3.SA': 0.0, 'MULT3.SA': 0.0, 'NTCO3.SA': 0.0, 'OIBR3.SA': 0.0, 'PCAR3.SA': 0.0, 'PETR3.SA': 0.0, 'PETR4.SA': 0.0, 'POMO4.SA': 0.0, 'POSI3.SA': 0.0, 'PRIO3.SA': 0.0, 'PSSA3.SA': 0.0, 'RADL3.SA': np.float64(0.041717213114874876), 'RAIL3.SA': 0.0, 'RDOR3.SA': 0.0, 'RECV3.SA': 0.0, 'RENT3.SA': 0.0, 'ROMI3.SA': 0.0, 'SANB11.SA': 0.0, 'SAPR11.SA': 0.0, 'SBSP3.SA': 0.0, 'SLCE3.SA': 0.0, 'SMFT3.SA': 0.0, 'SMTO3.SA': 0.0, 'SOJA3.SA': 0.0, 'STBP3.SA': 0.0, 'SUZB3.SA': 0.0, 'TAEE11.SA': 0.0, 'TOTS3.SA': 0.0, 'TRPL4.SA': 0.0, 'UGPA3.SA': np.float64(0.07726939346334802), 'UNIP6.SA': 0.0, 'USIM5.SA': 0.0, 'VALE3.SA': 0.0, 'VBBR3.SA': 0.0, 'VIVA3.SA': 0.0, 'WEGE3.SA': 0.0, 'YDUQ3.SA': np.float64(0.03049910368794915), 'CDI': np.float64(0.5360719640757424)}",100_CDI,Alvo_Suavizado
2,2015-01-07,AGUARDANDO_EXECUCAO,3.997433847468716,0.2,True,1,[0.15553793 0.47513093 0.23420844 0.1351227 ],"{'ABCB4.SA': 0.0, 'ABEV3.SA': 0.0, 'AGRO3.SA': 0.0, 'ALOS3.SA': 0.0, 'ALUP11.SA': 0.0, 'AMER3.SA': 0.0, 'ANIM3.SA': np.float64(0.06275335324616337), 'ASAI3.SA': 0.0, 'AURA33.SA': 0.0, 'AZUL4.SA': 0.0, 'AZZA3.SA': 0.0, 'B3SA3.SA': 0.0, 'BBAS3.SA': 0.0, 'BBDC3.SA': 0.0, 'BBDC4.SA': 0.0, 'BBSE3.SA': 0.0, 'BHIA3.SA': 0.0, 'BPAC11.SA': 0.0, 'BPAN4.SA': 0.0, 'BRAP4.SA': 0.0, 'BRAV3.SA': 0.0, 'BRFS3.SA': 0.0, 'BRKM5.SA': 0.0, 'CCRO3.SA': 0.0, 'CMIG4.SA': 0.0, 'CMIN3.SA': 0.0, 'COGN3.SA': np.float64(0.05549747196579076), 'CPFE3.SA': np.float64(0.03393086648935464), 'CPLE3.SA': 0.0, 'CPLE6.SA': 0.0, 'CRFB3.SA': 0.0, 'CSMG3.SA': 0.0, 'CSNA3.SA': 0.0, 'CSUD3.SA': 0.0, 'CURY3.SA': 0.0, 'CVCB3.SA': 0.0, 'CXSE3.SA': 0.0, 'CYRE3.SA': 0.0, 'DIRR3.SA': 0.0, 'ECOR3.SA': 0.0, 'EGIE3.SA': 0.0, 'ELET3.SA': 0.0, 'ELET6.SA': 0.0, 'EMBR3.SA': 0.0, 'ENEV3.SA': 0.0, 'EQTL3.SA': np.float64(0.056124790911993766), 'EZTC3.SA': 0.0, 'FLRY3.SA': 0.0, 'FRAS3.SA': 0.0, 'GGBR4.SA': 0.0, 'GGPS3.SA': 0.0, 'GOAU4.SA': 0.0, 'GOLL4.SA': 0.0, 'HAPV3.SA': 0.0, 'HYPE3.SA': 0.0, 'IGTI11.SA': 0.0, 'INTB3.SA': 0.0, 'IRBR3.SA': 0.0, 'ISAE4.SA': 0.0, 'ITSA4.SA': 0.0, 'ITUB4.SA': 0.0, 'JBSS3.SA': 0.0, 'KEPL3.SA': np.float64(0.0408685233489098), 'KLBN11.SA': np.float64(0.04751309336386419), 'KLBN4.SA': 0.0, 'LIGT3.SA': 0.0, 'LJQQ3.SA': 0.0, 'LREN3.SA': 0.0, 'LWSA3.SA': 0.0, 'MDNE3.SA': 0.0, 'MGLU3.SA': 0.0, 'MOVI3.SA': 0.0, 'MRFG3.SA': 0.0, 'MRVE3.SA': 0.0, 'MULT3.SA': 0.0, 'NTCO3.SA': 0.0, 'OIBR3.SA': 0.0, 'PCAR3.SA': 0.0, 'PETR3.SA': 0.0, 'PETR4.SA': 0.0, 'POMO4.SA': 0.0, 'POSI3.SA': 0.0, 'PRIO3.SA': 0.0, 'PSSA3.SA': 0.0, 'RADL3.SA': np.float64(0.040868523129304904), 'RAIL3.SA': 0.0, 'RDOR3.SA': 0.0, 'RECV3.SA': 0.0, 'RENT3.SA': 0.0, 'ROMI3.SA': 0.0, 'SANB11.SA': 0.0, 'SAPR11.SA': 0.0, 'SBSP3.SA': 0.0, 'SLCE3.SA': 0.0, 'SMFT3.SA': 0.0, 'SMTO3.SA': 0.0, 'SOJA3.SA': 0.0, 'STBP3.SA': 0.0, 'SUZB3.SA': 0.0, 'TAEE11.SA': 0.0, 'TOTS3.SA': 0.0, 'TRPL4.SA': 0.0, 'UGPA3.SA': np.float64(0.07412768870360076), 'UNIP6.SA': 0.0, 'USIM5.SA': 0.0, 'VALE3.SA': 0.0, 'VBBR3.SA': 0.0, 'VIVA3.SA': 0.0, 'WEGE3.SA': 0.0, 'YDUQ3.SA': 0.0, 'CDI': np.float64(0.5883156888410179)}",100_CDI,Alvo_Suavizado
3,2015-01-08,AGUARDANDO_EXECUCAO,3.382537164240865,0.2,True,1,[0.13205365 0.39801848 0.23698384 0.23294404],"{'ABCB4.SA': 0.0, 'ABEV3.SA': 0.0, 'AGRO3.SA': 0.0, 'ALOS3.SA': 0.0, 'ALUP11.SA': 0.0, 'AMER3.SA': 0.0, 'ANIM3.SA': np.float64(0.05274456506690151), 'ASAI3.SA': 0.0, 'AURA33.SA': 0.0, 'AZUL4.SA': 0.0, 'AZZA3.SA': 0.0, 'B3SA3.SA': 0.0, 'BBAS3.SA': 0.0, 'BBDC3.SA': 0.0, 'BBDC4.SA': 0.0, 'BBSE3.SA': 0.0, 'BHIA3.SA': 0.0, 'BPAC11.SA': 0.0, 'BPAN4.SA': 0.0, 'BRAP4.SA': 0.0, 'BRAV3.SA': 0.0, 'BRFS3.SA': 0.0, 'BRKM5.SA': 0.0, 'CCRO3.SA': 0.0, 'CMIG4.SA': 0.0, 'CMIN3.SA': 0.0, 'COGN3.SA': np.float64(0.04788084239803244), 'CPFE3.SA': 0.0, 'CPLE3.SA': 0.0, 'CPLE6.SA': 0.0, 'CRFB3.SA': 0.0, 'CSMG3.SA': 0.0, 'CSNA3.SA': 0.0, 'CSUD3.SA': 0.0, 'CURY3.SA': 0.0, 'CVCB3.SA': 0.0, 'CXSE3.SA': 0.0, 'CYRE3.SA': 0.0, 'DIRR3.SA': 0.0, 'ECOR3.SA': 0.0, 'EGIE3.SA': 0.0, 'ELET3.SA': 0.0, 'ELET6.SA': 0.0, 'EMBR3.SA': 0.0, 'ENEV3.SA': 0.0, 'EQTL3.SA': np.float64(0.047172546804961454), 'EZTC3.SA': 0.0, 'FLRY3.SA': 0.0, 'FRAS3.SA': 0.0, 'GGBR4.SA': 0.0, 'GGPS3.SA': 0.0, 'GOAU4.SA': 0.0, 'GOLL4.SA': 0.0, 'HAPV3.SA': 0.0, 'HYPE3.SA': 0.0, 'IGTI11.SA': 0.0, 'INTB3.SA': 0.0, 'IRBR3.SA': 0.0, 'ISAE4.SA': 0.0, 'ITSA4.SA': 0.0, 'ITUB4.SA': 0.0, 'JBSS3.SA': 0.0, 'KEPL3.SA': np.float64(0.038870535736802464), 'KLBN11.SA': np.float64(0.03980184799669287), 'KLBN4.SA': 0.0, 'LIGT3.SA': 0.0, 'LJQQ3.SA': 0.0, 'LREN3.SA': 0.0, 'LWSA3.SA': 0.0, 'MDNE3.SA': 0.0, 'MGLU3.SA': 0.0, 'MOVI3.SA': 0.0, 'MRFG3.SA': 0.0, 'MRVE3.SA': 0.0, 'MULT3.SA': 0.0, 'NTCO3.SA': 0.0, 'OIBR3.SA': 0.0, 'PCAR3.SA': 0.0, 'PETR3.SA': 0.0, 'PETR4.SA': 0.0, 'POMO4.SA': 0.0, 'POSI3.SA': 0.0, 'PRIO3.SA': 0.0, 'PSSA3.SA': 0.0, 'RADL3.SA': np.float64(0.0388705355145864), 'RAIL3.SA': 0.0, 'RDOR3.SA': 0.0, 'RECV3.SA': 0.0, 'RENT3.SA': 0.0, 'ROMI3.SA': 0.0, 'SANB11.SA': 0.0, 'SAPR11.SA': 0.0, 'SBSP3.SA': 0.0, 'SLCE3.SA': 0.0, 'SMFT3.SA': 0.0, 'SMTO3.SA': 0.0, 'SOJA3.SA': 0.0, 'STBP3.SA': 0.0, 'SUZB3.SA': 0.0, 'TAEE11.SA': 0.0, 'TOTS3.SA': 0.0, 'TRPL4.SA': 0.0, 'UGPA3.SA': np.float64(0.06673182933447576), 'UNIP6.SA': 0.0, 'USIM5.SA': 0.0, 'VALE3.SA': 0.0, 'VBBR3.SA': 0.0, 'VIVA3.SA': 0.0, 'WEGE3.SA': 0.0, 'YDUQ3.SA': 0.0, 'CDI': np.float64(0.6679272971475471)}",100_CDI,Alvo_Suavizado
4,2015-01-09,EXECUTOU_TROCA,2.8679403097984686,0.2,False,1,[0.11242828 0.3335766  0.23930316 0.31469197],"{'ABCB4.SA': 0.0, 'ABEV3.SA': 0.0, 'AGRO3.SA': 0.0, 'ALOS3.SA': 0.0, 'ALUP11.SA': 0.0, 'AMER3.SA': 0.0, 'ANIM3.SA': np.float64(0.04438036446858352), 'ASAI3.SA': 0.0, 'AURA33.SA': 0.0, 'AZUL4.SA': 0.0, 'AZZA3.SA': 0.0, 'B3SA3.SA': 0.0, 'BBAS3.SA': 0.0, 'BBDC3.SA': 0.0, 'BBDC4.SA': 0.0, 'BBSE3.SA': 0.0, 'BHIA3.SA': 0.0, 'BPAC11.SA': 0.0, 'BPAN4.SA': 0.0, 'BRAP4.SA': 0.0, 'BRAV3.SA': 0.0, 'BRFS3.SA': 0.0, 'BRKM5.SA': 0.0, 'CCRO3.SA': 0.0, 'CMIG4.SA': 0.0, 'CMIN3.SA': 0.0, 'COGN3.SA': np.float64(0.04151572229681186), 'CPFE3.SA': 0.0, 'CPLE3.SA': 0.0, 'CPLE6.SA': 0.0, 'CRFB3.SA': 0.0, 'CSMG3.SA': 0.0, 'CSNA3.SA': 0.0, 'CSUD3.SA': 0.0, 'CURY3.SA': 0.0, 'CVCB3.SA': 0.0, 'CXSE3.SA': 0.0, 'CYRE3.SA': 0.0, 'DIRR3.SA': 0.0, 'ECOR3.SA': 0.0, 'EGIE3.SA': 0.0, 'ELET3.SA': 0.0, 'ELET6.SA': 0.0, 'EMBR3.SA': 0.0, 'ENEV3.SA': 0.0, 'EQTL3.SA': np.float64(0.0396912848657162), 'EZTC3.SA': 0.0, 'FLRY3.SA': 0.0, 'FRAS3.SA': 0.0, 'GGBR4.SA': 0.0, 'GGPS3.SA': 0.0, 'GOAU4.SA': 0.0, 'GOLL4.SA': 0.0, 'HAPV3.SA': 0.0, 'HYPE3.SA': 0.0, 'IGTI11.SA': 0.0, 'INTB3.SA': 0.0, 'IRBR3.SA': 0.0, 'ISAE4.SA': 0.0, 'ITSA4.SA': 0.0, 'ITUB4.SA': 0.0, 'JBSS3.SA': 0.0, 'KEPL3.SA': np.float64(0.03720083864176177), 'KLBN11.SA': np.float64(0.03335766011459596), 'KLBN4.SA': 0.0, 'LIGT3.SA': 0.0, 'LJQQ3.SA': 0.0, 'LREN3.SA': 0.0, 'LWSA3.SA': 0.0, 'MDNE3.SA': 0.0, 'MGLU3.SA': 0.0, 'MOVI3.SA': 0.0, 'MRFG3.SA': 0.0, 'MRVE3.SA': 0.0, 'MULT3.SA': 0.0, 'NTCO3.SA': 0.0, 'OIBR3.SA': 0.0, 'PCAR3.SA': 0.0, 'PETR3.SA': 0.0, 'PETR4.SA': 0.0, 'POMO4.SA': 0.0, 'POSI3.SA': 0.0, 'PRIO3.SA': 0.0, 'PSSA3.SA': 0.0, 'RADL3.SA': np.float64(0.037200838417363616), 'RAIL3.SA': 0.0, 'RDOR3.SA': 0.0, 'RECV3.SA': 0.0, 'RENT3.SA': 0.0, 'ROMI3.SA': 0.0, 'SANB11.SA': 0.0, 'SAPR11.SA': 0.0, 'SBSP3.SA': 0.0, 'SLCE3.SA': 0.0, 'SMFT3.SA': 0.0, 'SMTO3.SA': 0.0, 'SOJA3.SA': 0.0, 'STBP3.SA': 0.0, 'SUZB3.SA': 0.0, 'TAEE11.SA': 0.0, 'TOTS3.SA': 0.0, 'TRPL4.SA': 0.0, 'UGPA3.SA': np.float64(0.06055120072196911), 'UNIP6.SA': 0.0, 'USIM5.SA': 0.0, 'VALE3.SA': 0.0, 'VBBR3.SA': 0.0, 'VIVA3.SA': 0.0, 'WEGE3.SA': 0.0, 'YDUQ3.SA': 0.0, 'CDI': np.float64(0.7061020904731978)}",Alvo_Suavizado,
5,2015-01-12,HOLDING,0.0,0.2,False,1,[0.11742078 0.3486302  0.23864068 0.29530835],"{'ABCB4.SA': 0.0, 'ABEV3.SA': 0.0, 'AGRO3.SA': 0.0, 'ALOS3.SA': 0.0, 'ALUP11.SA': 0.0, 'AMER3.SA': 0.0, 'ANIM3.SA': np.float64(0.04637504065502397), 'ASAI3.SA': 0.0, 'AURA33.SA': 0.0, 'AZUL4.SA': 0.0, 'AZZA3.SA': 0.0, 'B3SA3.SA': 0.0, 'BBAS3.SA': 0.0, 'BBDC3.SA': 0.0, 'BBDC4.SA': 0.0, 'BBSE3.SA': 0.0, 'BHIA3.SA': 0.0, 'BPAC11.SA': 0.0, 'BPAN4.SA': 0.0, 'BRAP4.SA': 0.0, 'BRAV3.SA': 0.0, 'BRFS3.SA': 0.0, 'BRKM5.SA': 0.0, 'CCRO3.SA': 0.0, 'CMIG4.SA': 0.0, 'CMIN3.SA': 0.0, 'COGN3.SA': np.float64(0.042998497306079214), 'CPFE3.SA': 0.0, 'CPLE3.SA': 0.0, 'CPLE6.SA': 0.0, 'CRFB3.SA': 0.0, 'CSMG3.SA': 0.0, 'CSNA3.SA': 0.0, 'CSUD3.SA': 0.0, 'CURY3.SA': 0.0, 'CVCB3.SA': 0.0, 'CXSE3.SA': 0.0, 'CYRE3.SA': 0.0, 'DIRR3.SA': 0.0, 'ECOR3.SA': 0.0, 'EGIE3.SA': 0.0, 'ELET3.SA': 0.0, 'ELET6.SA': 0.0, 'EMBR3.SA': 0.0, 'ENEV3.SA': 0.0, 'EQTL3.SA': np.float64(0.041475241083706524), 'EZTC3.SA': 0.0, 'FLRY3.SA': 0.0, 'FRAS3.SA': 0.0, 'GGBR4.SA': 0.0, 'GGPS3.SA': 0.0, 'GOAU4.SA': 0.0, 'GOLL4.SA': 0.0, 'HAPV3.SA': 0.0, 'HYPE3.SA': 0.0, 'IGTI11.SA': 0.0, 'INTB3.SA': 0.0, 'IRBR3.SA': 0.0, 'ISAE4.SA': 0.0, 'ITSA4.SA': 0.0, 'ITUB4.SA': 0.0, 'JBSS3.SA': 0.0, 'KEPL3.SA': np.float64(0.037577164749936914), 'KLBN11.SA': np.float64(0.03486301964955725), 'KLBN4.SA': 0.0, 'LIGT3.SA': 0.0, 'LJQQ3.SA': 0.0, 'LREN3.SA': 0.0, 'LWSA3.SA': 0.0, 'MDNE3.SA': 0.0, 'MGLU3.SA': 0.0, 'MOVI3.SA': 0.0, 'MRFG3.SA': 0.0, 'MRVE3.SA': 0.0, 'MULT3.SA': 0.0, 'NTCO3.SA': 0.0, 'OIBR3.SA': 0.0, 'PCAR3.SA': 0.0, 'PETR3.SA': 0.0, 'PETR4.SA': 0.0, 'POMO4.SA': 0.0, 'POSI3.SA': 0.0, 'PRIO3.SA': 0.0, 'PSSA3.SA': 0.0, 'RADL3.SA': np.float64(0.03757716452616169), 'RAIL3.SA': 0.0, 'RDOR3.SA': 0.0, 'RECV3.SA': 0.0, 'RENT3.SA': 0.0, 'ROMI3.SA': 0.0, 'SANB11.SA': 0.0, 'SAPR11.SA': 0.0, 'SBSP3.SA': 0.0, 'SLCE3.SA': 0.0, 'SMFT3.SA': 0.0, 'SMTO3.SA': 0.0, 'SOJA3.SA': 0.0, 'STBP3.SA': 0.0, 'SUZB3.SA': 0.0, 'TAEE11.SA': 0.0, 'TOTS3.SA': 0.0, 'TRPL4.SA': 0.0, 'UGPA3.SA': np.float64(0.061981278504616724), 'UNIP6.SA': 0.0, 'USIM5.SA': 0.0, 'VALE3.SA': 0.0, 'VBBR3.SA': 0.0, 'VIVA3.SA': 0.0, 'WEGE3.SA': 0.0, 'YDUQ3.SA': 0.0, 'CDI': np.float64(0.6971525935249177)}",Alvo_Suavizado,
6,2015-01-13,HOLDING,0.0,0.2,False,1,[0.12098522 0.35759062 0.23807103 0.28335313],"{'ABCB4.SA': 0.0, 'ABEV3.SA': 0.0, 'AGRO3.SA': 0.0, 'ALOS3.SA': 0.0, 'ALUP11.SA': 0.0, 'AMER3.SA': 0.0, 'ANIM3.SA': np.float64(0.04762161495444392), 'ASAI3.SA': 0.0, 'AURA33.SA': 0.0, 'AZUL4.SA': 0.0, 'AZZA3.SA': 0.0, 'B3SA3.SA': 0.0, 'BBAS3.SA': 0.0, 'BBDC3.SA': 0.0, 'BBDC4.SA': 0.0, 'BBSE3.SA': 0.0, 'BHIA3.SA': 0.0, 'BPAC11.SA': 0.0, 'BPAN4.SA': 0.0, 'BRAP4.SA': 0.0, 'BRAV3.SA': 0.0, 'BRFS3.SA': 0.0, 'BRKM5.SA': 0.0, 'CCRO3.SA': 0.0, 'CMIG4.SA': 0.0, 'CMIN3.SA': 0.0, 'COGN3.SA': np.float64(0.043875119985716624), 'CPFE3.SA': 0.0, 'CPLE3.SA': 0.0, 'CPLE6.SA': 0.0, 'CRFB3.SA': 0.0, 'CSMG3.SA': 0.0, 'CSNA3.SA': 0.0, 'CSUD3.SA': 0.0, 'CURY3.SA': 0.0, 'CVCB3.SA': 0.0, 'CXSE3.SA': 0.0, 'CYRE3.SA': 0.0, 'DIRR3.SA': 0.0, 'ECOR3.SA': 0.0, 'EGIE3.SA': 0.0, 'ELET3.SA': 0.0, 'ELET6.SA': 0.0, 'EMBR3.SA': 0.0, 'ENEV3.SA': 0.0, 'EQTL3.SA': np.float64(0.042589899968516615), 'EZTC3.SA': 0.0, 'FLRY3.SA': 0.0, 'FRAS3.SA': 0.0, 'GGBR4.SA': 0.0, 'GGPS3.SA': 0.0, 'GOAU4.SA': 0.0, 'GOLL4.SA': 0.0, 'HAPV3.SA': 0.0, 'HYPE3.SA': 0.0, 'IGTI11.SA': 0.0, 'INTB3.SA': 0.0, 'IRBR3.SA': 0.0, 'ISAE4.SA': 0.0, 'ITSA4.SA': 0.0, 'ITUB4.SA': 0.0, 'JBSS3.SA': 0.0, 'KEPL3.SA': np.float64(0.037781244427136415), 'KLBN11.SA': np.float64(0.03575906226107101), 'KLBN4.SA': 0.0, 'LIGT3.SA': 0.0, 'LJQQ3.SA': 0.0, 'LREN3.SA': 0.0, 'LWSA3.SA': 0.0, 'MDNE3.SA': 0.0, 'MGLU3.SA': 0.0, 'MOVI3.SA': 0.0, 'MRFG3.SA': 0.0, 'MRVE3.SA': 0.0, 'MULT3.SA': 0.0, 'NTCO3.SA': 0.0, 'OIBR3.SA': 0.0, 'PCAR3.SA': 0.0, 'PETR3.SA': 0.0, 'PETR4.SA': 0.0, 'POMO4.SA': 0.0, 'POSI3.SA': 0.0, 'PRIO3.SA': 0.0, 'PSSA3.SA': 0.0, 'RADL3.SA': np.float64(0.03778124420389639), 'RAIL3.SA': 0.0, 'RDOR3.SA': 0.0, 'RECV3.SA': 0.0, 'RENT3.SA': 0.0, 'ROMI3.SA': 0.0, 'SANB11.SA': 0.0, 'SAPR11.SA': 0.0, 'SBSP3.SA': 0.0, 'SLCE3.SA': 0.0, 'SMFT3.SA': 0.0, 'SMTO3.SA': 0.0, 'SOJA3.SA': 0.0, 'STBP3.SA': 0.0, 'SUZB3.SA': 0.0, 'TAEE11.SA': 0.0, 'TOTS3.SA': 0.0, 'TRPL4.SA': 0.0, 'UGPA3.SA': np.float64(0.06281258800987559), 'UNIP6.SA': 0.0, 'USIM5.SA': 0.0, 'VALE3.SA': 0.0, 'VBBR3.SA': 0.0, 'VIVA3.SA': 0.0, 'WEGE3.SA': 0.0, 'YDUQ3.SA': 0.0, 'CDI': np.float64(0.6917792261893433)}",Alvo_Suavizado,
