,Data,evento,Reward_delta,Margem_exigida,Troca_Aprovada,Prob_Estado_Futuro,Carteira_Atual,Carteira_Pendente
0,2010-01-05,HOLDING,14.659893274813545,0.2,True,0.7344052048535393,100_CDI,
1,2010-01-06,AGUARDANDO_EXECUCAO,27.965768168914412,1.199742798932076,True,0.6965484581131799,100_CDI,Alvo_Suavizado
2,2010-01-07,AGUARDANDO_EXECUCAO,41.80888371374087,0.2,True,0.7945258027804646,100_CDI,Alvo_Suavizado
3,2010-01-08,EXECUTOU_TROCA,54.03113756007314,0.2,False,0.8414094933721132,Alvo_Suavizado,
4,2010-01-11,HOLDING,0.0,0.2,False,0.849378992459931,Alvo_Suavizado,
5,2010-01-12,HOLDING,0.0,0.2,False,0.852870448629712,Alvo_Suavizado,
6,2010-01-13,HOLDING,0.0,0.2,False,0.8539889510281001,Alvo_Suavizado,
7,2010-01-14,HOLDING,0.0,0.2,False,0.8532234802714597,Alvo_Suavizado,
8,2010-01-15,HOLDING,0.0,0.2,False,0.8539582602509421,Alvo_Suavizado,
9,2010-01-18,HOLDING,0.0,0.2,False,0.8528994061522551,Alvo_Suavizado,
10,2010-01-19,HOLDING,0.0,0.2,False,0.5543823101570861,Alvo_Suavizado,
11,2010-01-20,HOLDING,0.0,0.2,False,0.8837896515339104,Alvo_Suavizado,
12,2010-01-21,HOLDING,0.0,0.2,False,0.8837897032340362,Alvo_Suavizado,
13,2010-01-22,HOLDING,0.0,0.2,False,0.8837897032667268,Alvo_Suavizado,
14,2010-01-26,HOLDING,0.0,0.2,False,0.8837897033181898,Alvo_Suavizado,
15,2010-01-27,HOLDING,0.0,0.2,False,0.8837897032901171,Alvo_Suavizado,
16,2010-01-28,HOLDING,0.0,0.2,False,0.8837897033012896,Alvo_Suavizado,
17,2010-01-29,HOLDING,0.0,0.2,False,0.8837897033137968,Alvo_Suavizado,
18,2010-02-01,HOLDING,0.0,0.2,False,0.883789703291126,Alvo_Suavizado,
19,2010-02-02,HOLDING,0.0,0.2,False,0.8837897032806457,Alvo_Suavizado,
20,2010-02-03,HOLDING,0.0,0.2,False,0.8837897031506052,Alvo_Suavizado,
21,2010-02-04,HOLDING,0.0,0.2,False,0.8837897032559449,Alvo_Suavizado,
22,2010-02-05,HOLDING,0.0,0.2,False,0.8837897032694425,Alvo_Suavizado,
23,2010-02-08,HOLDING,0.0,0.2,False,0.8837897032135962,Alvo_Suavizado,
24,2010-02-09,HOLDING,0.0,0.2,False,0.8837897033134792,Alvo_Suavizado,
25,2010-02-10,HOLDING,0.0,0.2,False,0.8837897033056572,Alvo_Suavizado,
26,2010-02-11,HOLDING,0.0,0.2,False,0.8837897032630389,Alvo_Suavizado,
27,2010-02-12,AGUARDANDO_EXECUCAO,0.0,0.2,False,0.8837897032163066,Alvo_Suavizado,Alvo_Suavizado
28,2010-02-17,AGUARDANDO_EXECUCAO,0.0,0.2,False,0.8837897031516269,Alvo_Suavizado,Alvo_Suavizado
29,2010-02-18,EXECUTOU_TROCA,0.0,0.2,False,0.8837897028668622,Alvo_Suavizado,
30,2010-02-19,HOLDING,0.0,0.2,False,0.8837897031909057,Alvo_Suavizado,
31,2010-02-22,HOLDING,0.0,0.2,False,0.8837897032010313,Alvo_Suavizado,
32,2010-02-23,HOLDING,0.0,0.2,False,0.7562853104553341,Alvo_Suavizado,
33,2010-02-24,HOLDING,0.0,0.2,False,0.7599790787971218,Alvo_Suavizado,
34,2010-02-25,HOLDING,0.0,0.2,False,0.7605569513716015,Alvo_Suavizado,
35,2010-02-26,HOLDING,0.0,0.2,False,0.7605595698562699,Alvo_Suavizado,
36,2010-03-01,HOLDING,0.0,0.2,False,0.7605559295388441,Alvo_Suavizado,
37,2010-03-02,HOLDING,0.0,0.2,False,0.7605547785160123,Alvo_Suavizado,
38,2010-03-03,HOLDING,0.0,0.2,False,0.7116146751961195,Alvo_Suavizado,
39,2010-03-04,HOLDING,0.0,0.2,False,0.5116514488859706,Alvo_Suavizado,
40,2010-03-05,HOLDING,0.0,0.2,False,0.6930163435944351,Alvo_Suavizado,
41,2010-03-08,HOLDING,0.0,0.2,False,0.8398504049816364,Alvo_Suavizado,
42,2010-03-09,HOLDING,0.0,0.2,False,0.853712634810444,Alvo_Suavizado,
43,2010-03-10,HOLDING,0.0,0.2,False,0.8540155134871953,Alvo_Suavizado,
44,2010-03-11,HOLDING,0.0,0.2,False,0.854078948542026,Alvo_Suavizado,
45,2010-03-12,HOLDING,0.0,0.2,False,0.8540860303958373,Alvo_Suavizado,
46,2010-03-15,HOLDING,0.0,0.2,False,0.8540844341160776,Alvo_Suavizado,
47,2010-03-16,HOLDING,0.0,0.2,False,0.8540708058433452,Alvo_Suavizado,
48,2010-03-17,HOLDING,0.0,0.2,False,0.8540508244277782,Alvo_Suavizado,
49,2010-03-18,HOLDING,0.0,0.2,False,0.8540790727949956,Alvo_Suavizado,
50,2010-03-19,HOLDING,0.0,0.2,False,0.764442070357414,Alvo_Suavizado,
51,2010-03-22,HOLDING,0.0,0.2,False,0.7083505775422718,Alvo_Suavizado,
52,2010-03-23,HOLDING,0.0,0.2,False,0.6345673363254677,Alvo_Suavizado,
53,2010-03-24,AGUARDANDO_EXECUCAO,0.0,0.2,False,0.45494403747333795,Alvo_Suavizado,Alvo_Suavizado
54,2010-03-25,AGUARDANDO_EXECUCAO,0.0,0.2,False,0.7240283757731536,Alvo_Suavizado,Alvo_Suavizado
55,2010-03-26,EXECUTOU_TROCA,0.0,0.2,False,0.7090554327347006,Alvo_Suavizado,
56,2010-03-29,HOLDING,0.0,0.2,False,0.7537201912391959,Alvo_Suavizado,
57,2010-03-30,HOLDING,0.0,0.2,False,0.7605586342216414,Alvo_Suavizado,
58,2010-03-31,HOLDING,0.0,0.2,False,0.7590375346627827,Alvo_Suavizado,
59,2010-04-01,HOLDING,0.0,0.2,False,0.7527779482158002,Alvo_Suavizado,
60,2010-04-05,HOLDING,0.0,0.2,False,0.5077073000065607,Alvo_Suavizado,
61,2010-04-06,HOLDING,0.0,0.2,False,0.7757641532554919,Alvo_Suavizado,
62,2010-04-07,HOLDING,0.0,0.2,False,0.8101113023534253,Alvo_Suavizado,
63,2010-04-08,HOLDING,0.0,0.2,False,0.5819450472473509,Alvo_Suavizado,
64,2010-04-09,HOLDING,0.0,0.2,False,0.5215855231620691,Alvo_Suavizado,
65,2010-04-12,HOLDING,0.0,0.2,False,0.5096337603816431,Alvo_Suavizado,
66,2010-04-13,HOLDING,0.0,0.2,False,0.8524556155245129,Alvo_Suavizado,
67,2010-04-14,HOLDING,0.0,0.2,False,0.5793856021079358,Alvo_Suavizado,
68,2010-04-15,HOLDING,0.0,0.2,False,0.8216198763143718,Alvo_Suavizado,
69,2010-04-16,HOLDING,0.0,0.2,False,0.8502193625760218,Alvo_Suavizado,
70,2010-04-19,HOLDING,0.0,0.2,False,0.8496963445628481,Alvo_Suavizado,
71,2010-04-20,HOLDING,0.0,0.2,False,0.8487632558056264,Alvo_Suavizado,
72,2010-04-22,HOLDING,0.0,0.2,False,0.7264683468613812,Alvo_Suavizado,
73,2010-04-23,HOLDING,0.0,0.2,False,0.7605596080302219,Alvo_Suavizado,
74,2010-04-26,HOLDING,0.0,0.2,False,0.7605595993412709,Alvo_Suavizado,
75,2010-04-27,HOLDING,0.0,0.2,False,0.7605596080994076,Alvo_Suavizado,
76,2010-04-28,HOLDING,0.0,0.2,False,0.7605596080994089,Alvo_Suavizado,
77,2010-04-29,HOLDING,0.0,0.2,False,0.7605596080994076,Alvo_Suavizado,
78,2010-04-30,HOLDING,0.0,0.2,False,0.7605596080994076,Alvo_Suavizado,
79,2010-05-03,AGUARDANDO_EXECUCAO,0.0,0.2,False,0.7605596080950408,Alvo_Suavizado,Alvo_Suavizado
80,2010-05-04,AGUARDANDO_EXECUCAO,0.0,0.2,False,0.760559607184646,Alvo_Suavizado,Alvo_Suavizado
81,2010-05-05,EXECUTOU_TROCA,0.0,0.2,False,0.7605596080367477,Alvo_Suavizado,
82,2010-05-06,HOLDING,0.0,0.2,False,0.7605596080969107,Alvo_Suavizado,
83,2010-05-07,HOLDING,0.0,0.2,False,0.7605596080994282,Alvo_Suavizado,
84,2010-05-10,HOLDING,0.0,0.2,False,0.7605596080994098,Alvo_Suavizado,
85,2010-05-11,HOLDING,0.0,0.2,False,0.760559608099422,Alvo_Suavizado,
86,2010-05-12,HOLDING,0.0,0.2,False,0.7605596080987743,Alvo_Suavizado,
87,2010-05-13,HOLDING,0.0,0.2,False,0.7605596057693262,Alvo_Suavizado,
88,2010-05-14,HOLDING,0.0,0.2,False,0.760559607302109,Alvo_Suavizado,
89,2010-05-17,HOLDING,0.0,0.2,False,0.7605596062810698,Alvo_Suavizado,
90,2010-05-18,HOLDING,0.0,0.2,False,0.7605596080738276,Alvo_Suavizado,
91,2010-05-19,HOLDING,0.0,0.2,False,0.7605596080956943,Alvo_Suavizado,
92,2010-05-20,HOLDING,0.0,0.2,False,0.7605596080994076,Alvo_Suavizado,
93,2010-05-21,HOLDING,0.0,0.2,False,0.7605596080994076,Alvo_Suavizado,
94,2010-05-24,HOLDING,0.0,0.2,False,0.7605596080994076,Alvo_Suavizado,
95,2010-05-25,HOLDING,0.0,0.2,False,0.7605596080994076,Alvo_Suavizado,
96,2010-05-26,HOLDING,0.0,0.2,False,0.7605596080994076,Alvo_Suavizado,
97,2010-05-27,HOLDING,0.0,0.2,False,0.7605596080994076,Alvo_Suavizado,
98,2010-05-28,HOLDING,0.0,0.2,False,0.7605596080994076,Alvo_Suavizado,
99,2010-05-31,HOLDING,0.0,0.2,False,0.7605596080994177,Alvo_Suavizado,
100,2010-06-01,HOLDING,0.0,0.2,False,0.7605596080994289,Alvo_Suavizado,
101,2010-06-02,HOLDING,0.0,0.2,False,0.8837896971428723,Alvo_Suavizado,
102,2010-06-04,HOLDING,0.0,0.2,False,0.8837897027544359,Alvo_Suavizado,
103,2010-06-07,HOLDING,0.0,0.2,False,0.8837897030036616,Alvo_Suavizado,
104,2010-06-08,HOLDING,0.0,0.2,False,0.8837897004033891,Alvo_Suavizado,
105,2010-06-09,AGUARDANDO_EXECUCAO,0.0,0.2,False,0.8837896991500378,Alvo_Suavizado,Alvo_Suavizado
106,2010-06-10,AGUARDANDO_EXECUCAO,0.0,0.2,False,0.8837897009789982,Alvo_Suavizado,Alvo_Suavizado
107,2010-06-11,EXECUTOU_TROCA,0.0,0.2,False,0.8837897019107033,Alvo_Suavizado,
108,2010-06-14,HOLDING,0.0,0.2,False,0.8837897033206461,Alvo_Suavizado,
109,2010-06-15,HOLDING,0.0,0.2,False,0.8837897033037043,Alvo_Suavizado,
110,2010-06-16,HOLDING,0.0,0.2,False,0.8837897033240137,Alvo_Suavizado,
111,2010-06-17,HOLDING,0.0,0.2,False,0.8837897033246589,Alvo_Suavizado,
112,2010-06-18,HOLDING,0.0,0.2,False,0.8837897033246771,Alvo_Suavizado,
113,2010-06-21,HOLDING,0.0,0.2,False,0.8837897033231616,Alvo_Suavizado,
114,2010-06-22,HOLDING,0.0,0.2,False,0.8837897033150126,Alvo_Suavizado,
115,2010-06-23,HOLDING,0.0,0.2,False,0.883789703292827,Alvo_Suavizado,
116,2010-06-24,HOLDING,0.0,0.2,False,0.8837897033099273,Alvo_Suavizado,
117,2010-06-25,HOLDING,0.0,0.2,False,0.8837897032944109,Alvo_Suavizado,
118,2010-06-28,HOLDING,0.0,0.2,False,0.883789703312539,Alvo_Suavizado,
119,2010-06-29,HOLDING,0.0,0.2,False,0.8837897033129969,Alvo_Suavizado,
120,2010-06-30,HOLDING,0.0,0.2,False,0.883789703308459,Alvo_Suavizado,
121,2010-07-01,HOLDING,0.0,0.2,False,0.8837897029122032,Alvo_Suavizado,
122,2010-07-02,HOLDING,0.0,0.2,False,0.760559608098778,Alvo_Suavizado,
123,2010-07-05,HOLDING,0.0,0.2,False,0.7605596080994076,Alvo_Suavizado,
124,2010-07-06,HOLDING,0.0,0.2,False,0.7605596080994076,Alvo_Suavizado,
125,2010-07-07,HOLDING,0.0,0.2,False,0.8837896712452339,Alvo_Suavizado,
126,2010-07-08,HOLDING,0.0,0.2,False,0.8837897032095036,Alvo_Suavizado,
127,2010-07-12,HOLDING,0.0,0.2,False,0.8837897033090755,Alvo_Suavizado,
128,2010-07-13,HOLDING,0.0,0.2,False,0.8837897033232655,Alvo_Suavizado,
129,2010-07-14,HOLDING,0.0,0.2,False,0.883789703323918,Alvo_Suavizado,
130,2010-07-15,HOLDING,0.0,0.2,False,0.883789703324651,Alvo_Suavizado,
131,2010-07-16,AGUARDANDO_EXECUCAO,0.0,0.2,False,0.8837897033232119,Alvo_Suavizado,Alvo_Suavizado
132,2010-07-19,AGUARDANDO_EXECUCAO,0.0,0.2,False,0.8837897033232274,Alvo_Suavizado,Alvo_Suavizado
133,2010-07-20,EXECUTOU_TROCA,0.0,0.2,False,0.8837897033179034,Alvo_Suavizado,
134,2010-07-21,HOLDING,0.0,0.2,False,0.8837897033022385,Alvo_Suavizado,
135,2010-07-22,HOLDING,0.0,0.2,False,0.8837897030913215,Alvo_Suavizado,
136,2010-07-23,HOLDING,0.0,0.2,False,0.8837897018332308,Alvo_Suavizado,
137,2010-07-26,HOLDING,0.0,0.2,False,0.8837897033246472,Alvo_Suavizado,
138,2010-07-27,HOLDING,0.0,0.2,False,0.8837897033246477,Alvo_Suavizado,
139,2010-07-28,HOLDING,0.0,0.2,False,0.8837897033246537,Alvo_Suavizado,
140,2010-07-29,HOLDING,0.0,0.2,False,0.8837897033239157,Alvo_Suavizado,
141,2010-07-30,HOLDING,0.0,0.2,False,0.8837897033105729,Alvo_Suavizado,
142,2010-08-02,HOLDING,0.0,0.2,False,0.883789703244025,Alvo_Suavizado,
143,2010-08-03,HOLDING,0.0,0.2,False,0.8837897031396638,Alvo_Suavizado,
144,2010-08-04,HOLDING,0.0,0.2,False,0.883789703318722,Alvo_Suavizado,
145,2010-08-05,HOLDING,0.0,0.2,False,0.8837897032277487,Alvo_Suavizado,
146,2010-08-06,HOLDING,0.0,0.2,False,0.8540282621051244,Alvo_Suavizado,
147,2010-08-09,HOLDING,0.0,0.2,False,0.8540829746647349,Alvo_Suavizado,
148,2010-08-10,HOLDING,0.0,0.2,False,0.8540747999694661,Alvo_Suavizado,
149,2010-08-11,HOLDING,0.0,0.2,False,0.8540859119499467,Alvo_Suavizado,
150,2010-08-12,HOLDING,0.0,0.2,False,0.8540820559862313,Alvo_Suavizado,
151,2010-08-13,HOLDING,0.0,0.2,False,0.8538365572822892,Alvo_Suavizado,
152,2010-08-16,HOLDING,0.0,0.2,False,0.8029107729245798,Alvo_Suavizado,
153,2010-08-17,HOLDING,0.0,0.2,False,0.5567896473429497,Alvo_Suavizado,
154,2010-08-18,HOLDING,0.0,0.2,False,0.6673588240551783,Alvo_Suavizado,
155,2010-08-19,HOLDING,0.0,0.2,False,0.8540170229232819,Alvo_Suavizado,
156,2010-08-20,HOLDING,0.0,0.2,False,0.8540867756676136,Alvo_Suavizado,
157,2010-08-23,AGUARDANDO_EXECUCAO,0.0,0.2,False,0.8534621095915381,Alvo_Suavizado,Alvo_Suavizado
158,2010-08-24,AGUARDANDO_EXECUCAO,0.0,0.2,False,0.8160785101498397,Alvo_Suavizado,Alvo_Suavizado
159,2010-08-25,EXECUTOU_TROCA,0.0,0.2,False,0.7603113418661753,Alvo_Suavizado,
160,2010-08-26,HOLDING,0.0,0.2,False,0.7605596080950432,Alvo_Suavizado,
161,2010-08-27,HOLDING,0.0,0.2,False,0.7605596080981947,Alvo_Suavizado,
162,2010-08-30,HOLDING,0.0,0.2,False,0.7605596080994076,Alvo_Suavizado,
163,2010-08-31,HOLDING,0.0,0.2,False,0.7605596080994121,Alvo_Suavizado,
164,2010-09-01,HOLDING,0.0,0.2,False,0.7605596080981615,Alvo_Suavizado,
165,2010-09-02,HOLDING,0.0,0.2,False,0.7605596080975203,Alvo_Suavizado,
166,2010-09-03,HOLDING,0.0,0.2,False,0.7605595984155766,Alvo_Suavizado,
167,2010-09-06,HOLDING,0.0,0.2,False,0.760559607386269,Alvo_Suavizado,
168,2010-09-08,HOLDING,0.0,0.2,False,0.7605596080981403,Alvo_Suavizado,
169,2010-09-09,HOLDING,0.0,0.2,False,0.8837896998724947,Alvo_Suavizado,
170,2010-09-10,HOLDING,0.0,0.2,False,0.8837897032942138,Alvo_Suavizado,
171,2010-09-13,HOLDING,0.0,0.2,False,0.8837897033124552,Alvo_Suavizado,
172,2010-09-14,HOLDING,0.0,0.2,False,0.8837897033183053,Alvo_Suavizado,
173,2010-09-15,HOLDING,0.0,0.2,False,0.8837897030738765,Alvo_Suavizado,
174,2010-09-16,HOLDING,0.0,0.2,False,0.8837897032928992,Alvo_Suavizado,
175,2010-09-17,HOLDING,0.0,0.2,False,0.8837897021178597,Alvo_Suavizado,
176,2010-09-20,HOLDING,0.0,0.2,False,0.8837897023146591,Alvo_Suavizado,
177,2010-09-21,HOLDING,0.0,0.2,False,0.8837897031390028,Alvo_Suavizado,
178,2010-09-22,HOLDING,0.0,0.2,False,0.8837897024279319,Alvo_Suavizado,
179,2010-09-23,HOLDING,0.0,0.2,False,0.8837897027631675,Alvo_Suavizado,
180,2010-09-24,HOLDING,0.0,0.2,False,0.8837897029695186,Alvo_Suavizado,
181,2010-09-27,HOLDING,0.0,0.2,False,0.8837897012654086,Alvo_Suavizado,
182,2010-09-28,HOLDING,0.0,0.2,False,0.8837897028897059,Alvo_Suavizado,
183,2010-09-29,AGUARDANDO_EXECUCAO,0.0,0.2,False,0.8837897024241974,Alvo_Suavizado,Alvo_Suavizado
184,2010-09-30,AGUARDANDO_EXECUCAO,0.0,0.2,False,0.8837897022450513,Alvo_Suavizado,Alvo_Suavizado
185,2010-10-01,EXECUTOU_TROCA,0.0,0.2,False,0.8837897009449971,Alvo_Suavizado,
186,2010-10-04,HOLDING,0.0,0.2,False,0.8837897032743439,Alvo_Suavizado,
187,2010-10-05,HOLDING,0.0,0.2,False,0.8837897033172488,Alvo_Suavizado,
188,2010-10-06,HOLDING,0.0,0.2,False,0.8837897017537293,Alvo_Suavizado,
189,2010-10-07,HOLDING,0.0,0.2,False,0.8837897026135721,Alvo_Suavizado,
190,2010-10-08,HOLDING,0.0,0.2,False,0.851358072679989,Alvo_Suavizado,
191,2010-10-11,HOLDING,0.0,0.2,False,0.8540176561014768,Alvo_Suavizado,
192,2010-10-13,HOLDING,0.0,0.2,False,0.8540848721445438,Alvo_Suavizado,
193,2010-10-14,HOLDING,0.0,0.2,False,0.8533092324711747,Alvo_Suavizado,
194,2010-10-15,HOLDING,0.0,0.2,False,0.8540873243383619,Alvo_Suavizado,
195,2010-10-18,HOLDING,0.0,0.2,False,0.8540874021853327,Alvo_Suavizado,
196,2010-10-19,HOLDING,0.0,0.2,False,0.8540873526166601,Alvo_Suavizado,
197,2010-10-20,HOLDING,0.0,0.2,False,0.8540867785108721,Alvo_Suavizado,
198,2010-10-21,HOLDING,0.0,0.2,False,0.8370372870687982,Alvo_Suavizado,
199,2010-10-22,HOLDING,0.0,0.2,False,0.7843577579439113,Alvo_Suavizado,
200,2010-10-25,HOLDING,0.0,0.2,False,0.7485845202243215,Alvo_Suavizado,
201,2010-10-26,HOLDING,0.0,0.2,False,0.7605577778074087,Alvo_Suavizado,
202,2010-10-27,HOLDING,0.0,0.2,False,0.7605593049539078,Alvo_Suavizado,
203,2010-10-28,HOLDING,0.0,0.2,False,0.7602077367325542,Alvo_Suavizado,
204,2010-10-29,HOLDING,0.0,0.2,False,0.7604803985554304,Alvo_Suavizado,
205,2010-11-01,HOLDING,0.0,0.2,False,0.760546877651009,Alvo_Suavizado,
206,2010-11-03,HOLDING,0.0,0.2,False,0.7601830690299115,Alvo_Suavizado,
207,2010-11-04,HOLDING,0.0,0.2,False,0.7604283811058913,Alvo_Suavizado,
208,2010-11-05,HOLDING,0.0,0.2,False,0.45654162713969826,Alvo_Suavizado,
209,2010-11-08,AGUARDANDO_EXECUCAO,0.0,0.2,False,0.8520855054105307,Alvo_Suavizado,Alvo_Suavizado
210,2010-11-09,AGUARDANDO_EXECUCAO,0.0,0.2,False,0.8536329614246599,Alvo_Suavizado,Alvo_Suavizado
211,2010-11-10,EXECUTOU_TROCA,0.0,0.2,False,0.8462592134737942,Alvo_Suavizado,
212,2010-11-11,HOLDING,0.0,0.2,False,0.8163897704543275,Alvo_Suavizado,
213,2010-11-12,HOLDING,0.0,0.2,False,0.6339018594153839,Alvo_Suavizado,
214,2010-11-16,HOLDING,0.0,0.2,False,0.7605386423700963,Alvo_Suavizado,
215,2010-11-17,HOLDING,0.0,0.2,False,0.7605293834040241,Alvo_Suavizado,
216,2010-11-18,HOLDING,0.0,0.2,False,0.7605595925491743,Alvo_Suavizado,
217,2010-11-19,HOLDING,0.0,0.2,False,0.7605596078488487,Alvo_Suavizado,
218,2010-11-22,HOLDING,0.0,0.2,False,0.7605574972337318,Alvo_Suavizado,
219,2010-11-23,HOLDING,0.0,0.2,False,0.7605382593048311,Alvo_Suavizado,
220,2010-11-24,HOLDING,0.0,0.2,False,0.760559608003416,Alvo_Suavizado,
221,2010-11-25,HOLDING,0.0,0.2,False,0.7605596080994076,Alvo_Suavizado,
222,2010-11-26,HOLDING,0.0,0.2,False,0.7605596080981725,Alvo_Suavizado,
223,2010-11-29,HOLDING,0.0,0.2,False,0.8837897009180903,Alvo_Suavizado,
224,2010-11-30,HOLDING,0.0,0.2,False,0.8837897033239328,Alvo_Suavizado,
225,2010-12-01,HOLDING,0.0,0.2,False,0.8837897032494654,Alvo_Suavizado,
226,2010-12-02,HOLDING,0.0,0.2,False,0.8837897031465256,Alvo_Suavizado,
227,2010-12-03,HOLDING,0.0,0.2,False,0.8837897033009303,Alvo_Suavizado,
228,2010-12-06,HOLDING,0.0,0.2,False,0.8837897033151638,Alvo_Suavizado,
229,2010-12-07,HOLDING,0.0,0.2,False,0.8837897033239135,Alvo_Suavizado,
230,2010-12-08,HOLDING,0.0,0.2,False,0.8837897033232935,Alvo_Suavizado,
231,2010-12-09,HOLDING,0.0,0.2,False,0.8837897033246475,Alvo_Suavizado,
232,2010-12-10,HOLDING,0.0,0.2,False,0.883789703324656,Alvo_Suavizado,
233,2010-12-13,HOLDING,0.0,0.2,False,0.8837897033246587,Alvo_Suavizado,
234,2010-12-14,HOLDING,0.0,0.2,False,0.8837897033239919,Alvo_Suavizado,
235,2010-12-15,AGUARDANDO_EXECUCAO,0.0,0.2,False,0.883789703312435,Alvo_Suavizado,Alvo_Suavizado
236,2010-12-16,AGUARDANDO_EXECUCAO,0.0,0.2,False,0.8837897033240032,Alvo_Suavizado,Alvo_Suavizado
237,2010-12-17,EXECUTOU_TROCA,0.0,0.2,False,0.8837897033198447,Alvo_Suavizado,
238,2010-12-20,HOLDING,0.0,0.2,False,0.8837897033246612,Alvo_Suavizado,
239,2010-12-21,HOLDING,0.0,0.2,False,0.8837897032176752,Alvo_Suavizado,
240,2010-12-22,HOLDING,0.0,0.2,False,0.883789703311804,Alvo_Suavizado,
241,2010-12-23,HOLDING,0.0,0.2,False,0.883789703281314,Alvo_Suavizado,
242,2010-12-27,HOLDING,0.0,0.2,False,0.8837897033130975,Alvo_Suavizado,
243,2010-12-28,HOLDING,0.0,0.2,False,0.8837897033192359,Alvo_Suavizado,
244,2010-12-29,HOLDING,0.0,0.2,False,0.7605595989952989,Alvo_Suavizado,
245,2010-12-30,HOLDING,0.0,0.2,False,0.760559607207996,Alvo_Suavizado,
246,2011-01-04,HOLDING,0.0,0.2,False,0.7356629132103881,Alvo_Suavizado,
247,2011-01-05,AGUARDANDO_EXECUCAO,0.0,0.2,False,0.7356629131950226,Alvo_Suavizado,Alvo_Suavizado
248,2011-01-06,AGUARDANDO_EXECUCAO,0.0,0.2,False,0.6934058775163093,Alvo_Suavizado,Alvo_Suavizado
249,2011-01-07,EXECUTOU_TROCA,0.0,0.2,False,0.5700470547583478,Alvo_Suavizado,
250,2011-01-10,HOLDING,0.0,0.2,False,0.9224580453982634,Alvo_Suavizado,
251,2011-01-11,HOLDING,0.0,0.2,False,0.8862779001325586,Alvo_Suavizado,
252,2011-01-12,HOLDING,0.0,0.2,False,0.9219598128554711,Alvo_Suavizado,
253,2011-01-13,HOLDING,0.0,0.2,False,0.9515369275418407,Alvo_Suavizado,
254,2011-01-14,HOLDING,0.0,0.2,False,0.9515445587458098,Alvo_Suavizado,
255,2011-01-17,HOLDING,0.0,0.2,False,0.9515457181928477,Alvo_Suavizado,
256,2011-01-18,HOLDING,0.0,0.2,False,0.947196667429922,Alvo_Suavizado,
257,2011-01-19,HOLDING,0.0,0.2,False,0.6881438295325756,Alvo_Suavizado,
258,2011-01-20,HOLDING,0.0,0.2,False,0.8512082086422313,Alvo_Suavizado,
259,2011-01-21,HOLDING,0.0,0.2,False,0.8529553976013278,Alvo_Suavizado,
260,2011-01-24,HOLDING,0.0,0.2,False,0.8529671004758194,Alvo_Suavizado,
261,2011-01-26,HOLDING,0.0,0.2,False,0.8529671012615785,Alvo_Suavizado,
262,2011-01-27,HOLDING,0.0,0.2,False,0.8529671010703231,Alvo_Suavizado,
263,2011-01-28,HOLDING,0.0,0.2,False,0.8529670998415181,Alvo_Suavizado,
264,2011-01-31,HOLDING,0.0,0.2,False,0.8529670984550051,Alvo_Suavizado,
265,2011-02-01,HOLDING,0.0,0.2,False,0.8529670215408937,Alvo_Suavizado,
266,2011-02-02,HOLDING,0.0,0.2,False,0.8529670873474828,Alvo_Suavizado,
267,2011-02-03,HOLDING,0.0,0.2,False,0.852967077031773,Alvo_Suavizado,
268,2011-02-04,HOLDING,0.0,0.2,False,0.852967089412315,Alvo_Suavizado,
269,2011-02-07,HOLDING,0.0,0.2,False,0.8529670122588022,Alvo_Suavizado,
270,2011-02-08,HOLDING,0.0,0.2,False,0.8529670821648869,Alvo_Suavizado,
271,2011-02-09,HOLDING,0.0,0.2,False,0.852967051914433,Alvo_Suavizado,
272,2011-02-10,HOLDING,0.0,0.2,False,0.8529670257869595,Alvo_Suavizado,
273,2011-02-11,AGUARDANDO_EXECUCAO,0.0,0.2,False,0.8529655441326708,Alvo_Suavizado,Alvo_Suavizado
274,2011-02-14,AGUARDANDO_EXECUCAO,0.0,0.2,False,0.8529628282090372,Alvo_Suavizado,Alvo_Suavizado
275,2011-02-15,EXECUTOU_TROCA,0.0,0.2,False,0.8528092813752621,Alvo_Suavizado,
276,2011-02-16,HOLDING,0.0,0.2,False,0.8515085509363313,Alvo_Suavizado,
277,2011-02-17,HOLDING,0.0,0.2,False,0.852654956523561,Alvo_Suavizado,
278,2011-02-18,HOLDING,0.0,0.2,False,0.7314260505771392,Alvo_Suavizado,
279,2011-02-21,HOLDING,0.0,0.2,False,0.735338085896897,Alvo_Suavizado,
280,2011-02-22,HOLDING,0.0,0.2,False,0.7353344152926284,Alvo_Suavizado,
281,2011-02-23,HOLDING,0.0,0.2,False,0.8463568836125841,Alvo_Suavizado,
282,2011-02-24,HOLDING,0.0,0.2,False,0.8527870549458262,Alvo_Suavizado,
283,2011-02-25,HOLDING,0.0,0.2,False,0.8529578400810258,Alvo_Suavizado,
284,2011-02-28,HOLDING,0.0,0.2,False,0.8529549966659048,Alvo_Suavizado,
285,2011-03-01,HOLDING,0.0,0.2,False,0.8529466812921859,Alvo_Suavizado,
286,2011-03-02,HOLDING,0.0,0.2,False,0.8529662898283592,Alvo_Suavizado,
287,2011-03-03,HOLDING,0.0,0.2,False,0.8529645205289538,Alvo_Suavizado,
288,2011-03-04,HOLDING,0.0,0.2,False,0.8529667384521538,Alvo_Suavizado,
289,2011-03-09,HOLDING,0.0,0.2,False,0.8529671012895362,Alvo_Suavizado,
